name,class,grayScale_mean,blueChannel_mean,greenChannel_mean,redChannel_mean,HSV_hue_mean,HSV_saturation_mean,HSV_value_mean,HSV_hue_std,HSV_saturation_std,HSV_value_std,HSV_hue_thirdMoment,HSV_saturation_thirdMoment,HSV_value_thirdMoment,GLCM_Energy,GLCM_Correlation,GLCM_Homogeneity,GLCM_Contrast,GLCM_Dissimilarity,Haralick_1,Haralick_2,Haralick_3,Haralick_4,Haralick_5,Haralick_6,Haralick_7,Haralick_8,Haralick_9,Haralick_10,Haralick_11,Haralick_12,Haralick_13,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8
bcc0001.jpg,0.0,169.88226666666668,166.5483111111111,166.9125925925926,176.98595185185187,71.3511037037037,24.57330740740741,179.80617407407408,68.26424051871268,18.338002135464908,9.007505411192444,72.06951478117243,22.510177959179543,12.597498679230807,0.0628237343440889,0.9690920202867136,0.47598825206936357,11.365494342422558,1.7679428677425342,0.003573461121724752,11.596013388333024,0.9684901548542836,183.98347479071435,0.4435197631491737,339.7635005287002,724.3378857745411,6.59453192459244,8.856265633025245,0.001039252110637352,2.5456246040252415,-0.4198897329978542,0.9951380469193453,0.001034488842395352,8.157207895733834e-08,3.5898948844722926e-14,9.55771169865217e-14,1.6563419706231958e-27,-2.494575239664374e-18,5.347872852353404e-27,0.046096296296279225,0.022899999999991517,0.019874074074066713,0.017696296296289743,0.015648148148142353,0.015288888888883226,0.01432592592592062,0.01647037037036427,0.01821851851851177,0.019751851851844537,0.021507407407399443,0.025418518518509105,0.02722222222221214,0.025833333333323764,0.023181481481472897,0.0222370370370288,0.01914074074073365,0.01919999999999289,0.017114814814808477,0.01809259259258589,0.019440740740733542,0.02234444444443617,0.023611111111102367,0.019688888888881595,0.058077777777756266,0.43161851851835864,0.0,24.329925925925927,111.57764814814814,24.294596296296298,111.58238888888889,96.88112839506172,255.0,96.6984913580247,254.99984197530864
bcc0002.jpg,0.0,174.7925148148148,174.32327777777778,171.7859962962963,180.8845962962963,89.5151,29.851392592592592,187.7940962962963,57.101730350550994,26.344032093617994,16.186426525481192,64.0958798378752,32.56108919948095,20.30371820882775,0.04961198045605354,0.9866492223359056,0.4594926093773964,13.887256538675576,1.928658875904285,0.0022078644140591866,21.621739151989267,0.9792198688353334,520.20867038091,0.4264472633282975,349.58882650144034,2059.2129423716833,7.328908896856783,9.708408516652348,0.0009401825650715801,2.70445371300435,-0.4676252538935569,0.9985680259674996,0.0010227831797086934,8.187230633867043e-08,2.902273856893009e-13,9.575131463529261e-14,-9.036802349088455e-27,-1.6377306828800563e-17,1.3157525666164636e-26,0.03872222222220788,0.019814814814807475,0.01728148148147508,0.016911111111104847,0.0158814814814756,0.017396296296289852,0.01720370370369733,0.021229629629621768,0.02404444444443554,0.026988888888878893,0.02995555555554446,0.03608888888887552,0.03554444444443128,0.036377777777764304,0.031222222222210657,0.02889259259258189,0.024211111111102145,0.022311111111102847,0.018762962962956015,0.018974074074067048,0.019429629629622434,0.02152222222221425,0.020362962962955422,0.016244444444438427,0.05149999999998093,0.37312592592578775,0.0,25.08387037037037,115.29108765432099,25.1377,115.25164074074074,99.8836987654321,254.73644074074073,99.96384938271605,254.95377283950617
bcc0004.jpg,0.0,156.3384888888889,156.37825925925927,153.53022592592592,161.8402037037037,96.87055555555555,22.348996296296296,164.2355259259259,66.43277431656051,16.79307037728011,25.78399075764007,69.8295183512877,22.53579029881776,36.67762809727309,0.04379356448587832,0.9920930486603525,0.36284071920084154,11.072142459654982,2.3486403264700426,0.0017648266098824763,13.035065241128187,0.9906145541884478,695.1360881289193,0.3412990564290709,312.908182248398,2767.5092872745627,7.1118856748538395,9.86414026827183,0.0007660112447936454,2.932069113677623,-0.39006569490477855,0.9955322342773537,0.0010179319010777414,6.85041021170866e-08,2.0998878493190315e-12,7.965411173531649e-15,-3.739189801398051e-28,6.483098169596102e-19,9.599176594338353e-28,0.049388888888870594,0.023944444444435577,0.020548148148140537,0.0169925925925863,0.014859259259253755,0.014188888888883634,0.01348518518518019,0.015537037037031283,0.01687037037036412,0.020340740740733207,0.024274074074065084,0.02917777777776697,0.028599999999989408,0.028281481481471006,0.022359259259250978,0.0195370370370298,0.017107407407401073,0.0160444444444385,0.01451481481480944,0.01562962962962384,0.017166666666660307,0.02077407407406638,0.023537037037028318,0.021292592592584706,0.053529629629609804,0.44201851851835483,0.0,22.673772839506174,103.13256666666666,22.47516049382716,103.12696296296296,89.41784074074074,254.93334444444446,89.35967407407408,254.94468271604939
bcc0005.jpg,0.0,175.6018,175.30177777777777,173.68027777777777,179.50104814814816,80.34615185185186,25.704037037037036,185.58507407407407,58.34065774022543,26.912499753118272,25.60106246699456,63.87105961833913,37.53879233351768,32.153018013240796,0.03559919581435782,0.9841719601409524,0.33577661096410677,31.560118716379144,2.946028566128732,0.0011168572175380214,42.0918938585054,0.9789027821898859,997.4955462913967,0.30284753284147914,351.25051148980464,3947.890291307074,7.700940200524215,10.724694565381206,0.0005916991744271346,3.2654664693979156,-0.40105674372598044,0.9975246830920685,0.000990664642371548,6.617447636018402e-08,1.4729087288216226e-12,9.844095221405008e-13,9.93589788611542e-25,2.528251027038576e-16,6.4642590860269855e-25,0.04461111111109459,0.020696296296288632,0.020240740740733246,0.01920370370369659,0.017777777777771193,0.018522222222215362,0.01886666666665968,0.020922222222214473,0.02331851851850988,0.024829629629620435,0.026751851851841944,0.030040740740729613,0.03300370370369148,0.029751851851840833,0.02718888888887882,0.0254111111111017,0.021692592592584558,0.02094814814814039,0.019070370370363306,0.01888518518517819,0.01950370370369648,0.021351851851843944,0.020903703703695962,0.016933333333327062,0.05175185185183268,0.38782222222207857,0.0,25.227959259259258,115.73795432098765,25.31691234567901,115.54553086419753,100.1720024691358,253.77779382716048,100.35087037037037,254.95843950617285
bcc0006.jpg,0.0,176.71353703703704,178.76657777777777,173.51415555555556,182.20965925925927,118.57775185185186,22.783225925925926,186.8046740740741,57.95609186512806,14.666331489884566,15.42878465501445,66.40930009685408,18.948066043223065,22.27143523191189,0.047481973207217906,0.9502184406321865,0.36207977062841135,30.774795028751615,2.867230569467631,0.0019125795313498879,45.68226829060973,0.9260567571479174,308.9432661669207,0.31917820214054715,353.50959505996343,1190.090796377095,6.929765162173464,9.942402069387551,0.0005952132237761172,3.255398133222081,-0.3279911525425826,0.9891319852699829,0.0009568353689725956,6.753497591720922e-08,2.6588006415473757e-13,1.7846475427018205e-13,6.321200129965704e-27,4.627707279852766e-17,-3.8357739987983844e-26,0.05025925925924064,0.021703703703695666,0.02209259259258441,0.02091851851851077,0.019462962962955754,0.01818148148147475,0.01697777777777149,0.018366666666659863,0.018796296296289334,0.020085185185177747,0.02209259259258441,0.025640740740731242,0.028092592592582188,0.025940740740731133,0.0225518518518435,0.021859259259251165,0.019496296296289076,0.01983703703702969,0.01847407407406723,0.01927037037036323,0.020096296296288854,0.02198518518517704,0.022925925925917436,0.02065925925925161,0.053470370370350566,0.41076296296281084,0.0,25.472545679012345,116.84316790123457,25.591125925925926,117.10748518518518,101.3335938271605,255.0,101.48677901234568,254.44317901234567
bcc0009.jpg,0.0,190.6166,193.65956296296295,190.38155185185184,189.95336296296296,105.63113333333334,19.510914814814814,198.68143703703703,33.16039444283563,20.054244755628904,15.51375110004617,40.18869886074323,31.209096893147493,19.593013108281255,0.0773691682057628,0.9945917979955392,0.5962807713939259,4.909037284362828,1.0615655722500459,0.005258441369582681,7.456546870991368,0.991793466023853,454.22992448992227,0.5524954402221647,381.25453795280345,1809.4631510886975,6.825272647820791,8.490974555474235,0.0013363422635744092,2.05313999912219,-0.5442193294509023,0.9990662749596266,0.0009220922911710659,6.088405508993407e-08,4.3535644784828234e-14,1.2973429779462375e-13,8.604838357495143e-27,3.0976680384462825e-17,4.5846802706820864e-27,0.04229629629628063,0.023244444444435835,0.017955555555548907,0.015322222222216547,0.013096296296291447,0.013914814814809662,0.012618518518513845,0.01538888888888319,0.017811111111104515,0.019911111111103736,0.02278888888888045,0.026351851851842092,0.025044444444435168,0.02679629629628637,0.02301111111110259,0.022125925925917733,0.01864444444443754,0.019751851851844537,0.01656296296295683,0.01837407407406727,0.02153703703702906,0.02574814814813861,0.026185185185175486,0.01891481481480781,0.06551851851849425,0.43108518518502553,0.0,27.288343209876544,125.47335308641975,27.294592592592593,125.54544938271604,108.74198395061728,254.96496913580248,108.75142962962963,254.78257901234568
bcc0011.jpg,0.0,146.58702962962963,147.02424444444443,143.36807037037036,152.75567777777778,118.72104814814814,22.377903703703705,155.27157037037037,58.03627879382618,18.754596767241843,10.177150764437217,67.48265956335058,24.509760700098493,12.525522320457844,0.06010221009600992,0.9864370371261619,0.4943907570947203,5.025060285661286,1.4852940085327395,0.003066099940372426,6.996143807071011,0.9811210107081086,185.27584776339245,0.4443862624164344,293.1761113001171,734.1072472464984,6.742540912765236,8.96648015545451,0.0011897580399520393,2.4825210178046566,-0.4404146364818359,0.9965947750701869,0.0011940577987382345,9.844992010641136e-08,6.095819146512115e-13,3.950130948212717e-13,-1.1275213380399348e-26,1.5557120677345375e-17,-1.9350726920552024e-25,0.04150370370368833,0.019911111111103736,0.018525925925919066,0.017748148148141574,0.016240740740734727,0.017125925925919584,0.016881481481475228,0.020029629629622212,0.022977777777769267,0.026944444444434466,0.029788888888877856,0.034237037037024354,0.03322222222220992,0.03390370370369115,0.02974444444443343,0.026166666666656974,0.022307407407399147,0.02129629629628841,0.01869259259258567,0.019622222222214953,0.02062962962962199,0.023177777777769193,0.022588888888880523,0.016214814814808808,0.050955555555536686,0.3795629629628224,0.0,21.075828395061727,96.95337407407408,21.080317283950617,96.87026543209876,83.9500024691358,254.97715925925925,83.95423456790124,254.97603827160495
bcc0014.jpg,0.0,168.53283333333334,168.21077037037037,165.44081481481481,174.71284444444444,89.12266296296296,57.451374074074074,189.87842592592594,55.822356284959206,40.624737838024465,40.552405341776854,61.8218126082005,51.085009746454894,50.51302601566837,0.031025782160971564,0.9905267377207895,0.3626583092306679,37.917900204043775,3.3662771285475768,0.0008359400804660464,75.53904254967551,0.9811165145766404,2000.2828081259913,0.3279278972872801,337.0977078404203,7925.592189954314,8.267393493102833,11.459813490242244,0.0005487214936982339,3.5882790262333417,-0.423908098590439,0.9988475512111631,0.001067248072782541,9.121748083878095e-08,6.466340384646462e-12,5.965319054350301e-12,1.3646255135866023e-23,1.1297722543549104e-15,3.4444578948082753e-23,0.03203333333332147,0.01537407407406838,0.015392592592586891,0.014666666666661235,0.014914814814809291,0.017240740740734357,0.017481481481475006,0.02231481481480655,0.026685185185175302,0.034262962962950276,0.04504074074072406,0.0601925925925703,0.06827407407404879,0.06117777777775512,0.04610740740739033,0.03505185185183887,0.027485185185175006,0.023770370370361567,0.019137037037029948,0.017733333333326766,0.01608888888888293,0.016177777777771785,0.015825925925920064,0.014799999999994519,0.03619259259257919,0.2865777777776716,0.0,24.647775308641975,112.17857160493827,25.61159012345679,111.9160987654321,96.89776543209877,252.94805802469136,98.6175012345679,253.36935185185186
bcc0016.jpg,0.0,158.28390370370371,157.81474074074075,153.09928518518518,168.6264962962963,102.62636296296296,32.84731111111111,172.1035037037037,69.00001499593046,20.078906127784826,13.662554325126154,73.30474448492095,27.34993071752172,20.34818701343718,0.05256883797090639,0.9806315817440093,0.4251989847047963,10.160419217213876,1.9612205527731401,0.002451580319939713,16.921789925385,0.9677315450702634,262.28166095653523,0.3899784962222722,316.66158423736005,1032.2048539007446,6.829669085425357,9.368870647234232,0.0009510149801399532,2.7623983057885413,-0.3955871062537479,0.9947543522324207,0.0010635635985013347,7.740349396190328e-08,3.4826425518550206e-13,1.1447229281356451e-14,2.093918926617818e-28,2.1298164429496772e-19,-6.917827038094449e-28,0.04999999999998148,0.02455185185184276,0.021399999999992075,0.0185814814814746,0.015699999999994184,0.015488888888883152,0.014774074074068602,0.016214814814808808,0.017403703703697256,0.019511111111103884,0.021511111111103143,0.02439629629628726,0.02425185185184287,0.025385185185175782,0.022274074074065824,0.021029629629621842,0.01883703703703006,0.018440740740733912,0.016011111111105182,0.016733333333327136,0.01869259259258567,0.022859259259250794,0.02503333333332406,0.020666666666659013,0.05631481481479396,0.4339370370368763,0.0,22.8552012345679,104.8732962962963,22.823956790123457,104.86251111111112,90.86836296296296,254.9762172839506,90.87536543209876,254.66190864197532
bcc0017.jpg,0.0,172.0103814814815,173.73013703703703,169.75008518518518,175.78942592592594,105.38840740740741,30.33571111111111,184.3276962962963,52.779419590200725,33.28604904480013,15.636314343492357,61.12642808824055,51.10083797987732,20.043547441385844,0.04747614022852194,0.9708776459470042,0.3820670611962591,23.452060842144313,2.8488554999072524,0.0019320151274696278,32.94220931249765,0.9591151247547174,402.8318719407398,0.3420585753466213,343.9661639114147,1578.3852784504888,7.15457275122403,10.200874163108002,0.0005924118623149444,3.3088058449135054,-0.34734935654454524,0.992616095938291,0.001044335169807712,8.66952062279281e-08,1.239486682754027e-13,2.8490314410220686e-13,-2.4648234312757575e-27,3.036854220475243e-17,5.34818052962616e-26,0.046611111111093846,0.023340740740732096,0.02172592592591788,0.017107407407401073,0.014137037037031801,0.013199999999995111,0.012788888888884152,0.014655555555550127,0.016351851851845796,0.018981481481474452,0.023085185185176636,0.029885185185174117,0.03616296296294957,0.03379999999998748,0.0258888888888793,0.022718518518510103,0.01909259259258552,0.018048148148141464,0.016396296296290223,0.016999999999993704,0.01742592592591947,0.020055555555548128,0.0225555555555472,0.02268148148147308,0.05350370370368389,0.4227999999998434,0.0,24.93885061728395,113.63486666666667,24.939544444444444,113.53953086419753,98.5703024691358,254.57026790123456,98.46493580246914,254.68286296296296
